"","fsl","wash","capacity_gaps","protection","shelter","health","impact","education","calculated_msni"
"12078",2,4,3,1,4,4,3,1,4
"12079",3,4,3,1,4,4,3,1,4
"12080",4,4,3,1,4,4,3,1,4
"12081",1,1,4,1,4,4,3,1,4
"12082",2,1,4,1,4,4,3,1,4
"12083",3,1,4,1,4,4,3,1,4
"12084",4,1,4,1,4,4,3,1,4
"12085",1,2,4,1,4,4,3,1,4
"12086",2,2,4,1,4,4,3,1,4
"12087",3,2,4,1,4,4,3,1,4
"12088",4,2,4,1,4,4,3,1,4
"12089",1,3,4,1,4,4,3,1,4
"12090",2,3,4,1,4,4,3,1,4
"12091",3,3,4,1,4,4,3,1,4
"12092",4,3,4,1,4,4,3,1,4
"12093",1,4,4,1,4,4,3,1,4
"12094",2,4,4,1,4,4,3,1,4
"12095",3,4,4,1,4,4,3,1,4
"12096",4,4,4,1,4,4,3,1,4
"12097",1,1,1,2,4,4,3,1,4
"12098",2,1,1,2,4,4,3,1,4
"12099",3,1,1,2,4,4,3,1,4
"12100",4,1,1,2,4,4,3,1,4
"12101",1,2,1,2,4,4,3,1,4
"12102",2,2,1,2,4,4,3,1,4
"12103",3,2,1,2,4,4,3,1,4
"12104",4,2,1,2,4,4,3,1,4
"12105",1,3,1,2,4,4,3,1,4
"12106",2,3,1,2,4,4,3,1,4
"12107",3,3,1,2,4,4,3,1,4
"12108",4,3,1,2,4,4,3,1,4
"12109",1,4,1,2,4,4,3,1,4
"12110",2,4,1,2,4,4,3,1,4
"12111",3,4,1,2,4,4,3,1,4
"12112",4,4,1,2,4,4,3,1,4
"12113",1,1,2,2,4,4,3,1,4
"12114",2,1,2,2,4,4,3,1,4
"12115",3,1,2,2,4,4,3,1,4
"12116",4,1,2,2,4,4,3,1,4
"12117",1,2,2,2,4,4,3,1,4
"12118",2,2,2,2,4,4,3,1,4
"12119",3,2,2,2,4,4,3,1,4
"12120",4,2,2,2,4,4,3,1,4
"12121",1,3,2,2,4,4,3,1,4
"12122",2,3,2,2,4,4,3,1,4
"12123",3,3,2,2,4,4,3,1,4
"12124",4,3,2,2,4,4,3,1,4
"12125",1,4,2,2,4,4,3,1,4
"12126",2,4,2,2,4,4,3,1,4
"12127",3,4,2,2,4,4,3,1,4
"12128",4,4,2,2,4,4,3,1,4
"12129",1,1,3,2,4,4,3,1,4
"12130",2,1,3,2,4,4,3,1,4
"12131",3,1,3,2,4,4,3,1,4
"12132",4,1,3,2,4,4,3,1,4
"12133",1,2,3,2,4,4,3,1,4
"12134",2,2,3,2,4,4,3,1,4
"12135",3,2,3,2,4,4,3,1,4
"12136",4,2,3,2,4,4,3,1,4
"12137",1,3,3,2,4,4,3,1,4
"12138",2,3,3,2,4,4,3,1,4
"12139",3,3,3,2,4,4,3,1,4
"12140",4,3,3,2,4,4,3,1,4
"12141",1,4,3,2,4,4,3,1,4
"12142",2,4,3,2,4,4,3,1,4
"12143",3,4,3,2,4,4,3,1,4
"12144",4,4,3,2,4,4,3,1,4
"12145",1,1,4,2,4,4,3,1,4
"12146",2,1,4,2,4,4,3,1,4
"12147",3,1,4,2,4,4,3,1,4
"12148",4,1,4,2,4,4,3,1,4
"12149",1,2,4,2,4,4,3,1,4
"12150",2,2,4,2,4,4,3,1,4
"12151",3,2,4,2,4,4,3,1,4
"12152",4,2,4,2,4,4,3,1,4
"12153",1,3,4,2,4,4,3,1,4
"12154",2,3,4,2,4,4,3,1,4
"12155",3,3,4,2,4,4,3,1,4
"12156",4,3,4,2,4,4,3,1,4
"12157",1,4,4,2,4,4,3,1,4
"12158",2,4,4,2,4,4,3,1,4
"12159",3,4,4,2,4,4,3,1,4
"12160",4,4,4,2,4,4,3,1,4
"12161",1,1,1,3,4,4,3,1,4
"12162",2,1,1,3,4,4,3,1,4
"12163",3,1,1,3,4,4,3,1,4
"12164",4,1,1,3,4,4,3,1,4
"12165",1,2,1,3,4,4,3,1,4
"12166",2,2,1,3,4,4,3,1,4
"12167",3,2,1,3,4,4,3,1,4
"12168",4,2,1,3,4,4,3,1,4
"12169",1,3,1,3,4,4,3,1,4
"12170",2,3,1,3,4,4,3,1,4
"12171",3,3,1,3,4,4,3,1,4
"12172",4,3,1,3,4,4,3,1,4
"12173",1,4,1,3,4,4,3,1,4
"12174",2,4,1,3,4,4,3,1,4
"12175",3,4,1,3,4,4,3,1,4
"12176",4,4,1,3,4,4,3,1,4
"12177",1,1,2,3,4,4,3,1,4
"12178",2,1,2,3,4,4,3,1,4
"12179",3,1,2,3,4,4,3,1,4
"12180",4,1,2,3,4,4,3,1,4
"12181",1,2,2,3,4,4,3,1,4
"12182",2,2,2,3,4,4,3,1,4
"12183",3,2,2,3,4,4,3,1,4
"12184",4,2,2,3,4,4,3,1,4
"12185",1,3,2,3,4,4,3,1,4
"12186",2,3,2,3,4,4,3,1,4
"12187",3,3,2,3,4,4,3,1,4
"12188",4,3,2,3,4,4,3,1,4
"12189",1,4,2,3,4,4,3,1,4
"12190",2,4,2,3,4,4,3,1,4
"12191",3,4,2,3,4,4,3,1,4
"12192",4,4,2,3,4,4,3,1,4
"12193",1,1,3,3,4,4,3,1,4
"12194",2,1,3,3,4,4,3,1,4
"12195",3,1,3,3,4,4,3,1,4
"12196",4,1,3,3,4,4,3,1,4
"12197",1,2,3,3,4,4,3,1,4
"12198",2,2,3,3,4,4,3,1,4
"12199",3,2,3,3,4,4,3,1,4
"12200",4,2,3,3,4,4,3,1,4
"12201",1,3,3,3,4,4,3,1,4
"12202",2,3,3,3,4,4,3,1,4
"12203",3,3,3,3,4,4,3,1,4
"12204",4,3,3,3,4,4,3,1,4
"12205",1,4,3,3,4,4,3,1,4
"12206",2,4,3,3,4,4,3,1,4
"12207",3,4,3,3,4,4,3,1,4
"12208",4,4,3,3,4,4,3,1,4
"12209",1,1,4,3,4,4,3,1,4
"12210",2,1,4,3,4,4,3,1,4
"12211",3,1,4,3,4,4,3,1,4
"12212",4,1,4,3,4,4,3,1,4
"12213",1,2,4,3,4,4,3,1,4
"12214",2,2,4,3,4,4,3,1,4
"12215",3,2,4,3,4,4,3,1,4
"12216",4,2,4,3,4,4,3,1,4
"12217",1,3,4,3,4,4,3,1,4
"12218",2,3,4,3,4,4,3,1,4
"12219",3,3,4,3,4,4,3,1,4
"12220",4,3,4,3,4,4,3,1,4
"12221",1,4,4,3,4,4,3,1,4
"12222",2,4,4,3,4,4,3,1,4
"12223",3,4,4,3,4,4,3,1,4
"12224",4,4,4,3,4,4,3,1,4
"12225",1,1,1,4,4,4,3,1,4
"12226",2,1,1,4,4,4,3,1,4
"12227",3,1,1,4,4,4,3,1,4
"12228",4,1,1,4,4,4,3,1,4
"12229",1,2,1,4,4,4,3,1,4
"12230",2,2,1,4,4,4,3,1,4
"12231",3,2,1,4,4,4,3,1,4
"12232",4,2,1,4,4,4,3,1,4
"12233",1,3,1,4,4,4,3,1,4
"12234",2,3,1,4,4,4,3,1,4
"12235",3,3,1,4,4,4,3,1,4
"12236",4,3,1,4,4,4,3,1,4
"12237",1,4,1,4,4,4,3,1,4
"12238",2,4,1,4,4,4,3,1,4
"12239",3,4,1,4,4,4,3,1,4
"12240",4,4,1,4,4,4,3,1,4
"12241",1,1,2,4,4,4,3,1,4
"12242",2,1,2,4,4,4,3,1,4
"12243",3,1,2,4,4,4,3,1,4
"12244",4,1,2,4,4,4,3,1,4
"12245",1,2,2,4,4,4,3,1,4
"12246",2,2,2,4,4,4,3,1,4
"12247",3,2,2,4,4,4,3,1,4
"12248",4,2,2,4,4,4,3,1,4
"12249",1,3,2,4,4,4,3,1,4
"12250",2,3,2,4,4,4,3,1,4
"12251",3,3,2,4,4,4,3,1,4
"12252",4,3,2,4,4,4,3,1,4
"12253",1,4,2,4,4,4,3,1,4
"12254",2,4,2,4,4,4,3,1,4
"12255",3,4,2,4,4,4,3,1,4
"12256",4,4,2,4,4,4,3,1,4
"12257",1,1,3,4,4,4,3,1,4
"12258",2,1,3,4,4,4,3,1,4
"12259",3,1,3,4,4,4,3,1,4
"12260",4,1,3,4,4,4,3,1,4
"12261",1,2,3,4,4,4,3,1,4
"12262",2,2,3,4,4,4,3,1,4
"12263",3,2,3,4,4,4,3,1,4
"12264",4,2,3,4,4,4,3,1,4
"12265",1,3,3,4,4,4,3,1,4
"12266",2,3,3,4,4,4,3,1,4
"12267",3,3,3,4,4,4,3,1,4
"12268",4,3,3,4,4,4,3,1,4
"12269",1,4,3,4,4,4,3,1,4
"12270",2,4,3,4,4,4,3,1,4
"12271",3,4,3,4,4,4,3,1,4
"12272",4,4,3,4,4,4,3,1,4
"12273",1,1,4,4,4,4,3,1,4
"12274",2,1,4,4,4,4,3,1,4
"12275",3,1,4,4,4,4,3,1,4
"12276",4,1,4,4,4,4,3,1,4
"12277",1,2,4,4,4,4,3,1,4
"12278",2,2,4,4,4,4,3,1,4
"12279",3,2,4,4,4,4,3,1,4
"12280",4,2,4,4,4,4,3,1,4
"12281",1,3,4,4,4,4,3,1,4
"12282",2,3,4,4,4,4,3,1,4
"12283",3,3,4,4,4,4,3,1,4
"12284",4,3,4,4,4,4,3,1,4
"12285",1,4,4,4,4,4,3,1,4
"12286",2,4,4,4,4,4,3,1,4
"12287",3,4,4,4,4,4,3,1,4
"12288",4,4,4,4,4,4,3,1,4
"12289",1,1,1,1,1,1,4,1,1
"12290",2,1,1,1,1,1,4,1,2
"12291",3,1,1,1,1,1,4,1,3
"12292",4,1,1,1,1,1,4,1,4
"12293",1,2,1,1,1,1,4,1,2
"12294",2,2,1,1,1,1,4,1,2
"12295",3,2,1,1,1,1,4,1,3
"12296",4,2,1,1,1,1,4,1,4
"12297",1,3,1,1,1,1,4,1,3
"12298",2,3,1,1,1,1,4,1,3
"12299",3,3,1,1,1,1,4,1,3
"12300",4,3,1,1,1,1,4,1,4
"12301",1,4,1,1,1,1,4,1,4
"12302",2,4,1,1,1,1,4,1,4
"12303",3,4,1,1,1,1,4,1,4
"12304",4,4,1,1,1,1,4,1,4
"12305",1,1,2,1,1,1,4,1,2
"12306",2,1,2,1,1,1,4,1,2
"12307",3,1,2,1,1,1,4,1,3
"12308",4,1,2,1,1,1,4,1,4
"12309",1,2,2,1,1,1,4,1,2
"12310",2,2,2,1,1,1,4,1,2
"12311",3,2,2,1,1,1,4,1,3
"12312",4,2,2,1,1,1,4,1,4
"12313",1,3,2,1,1,1,4,1,3
"12314",2,3,2,1,1,1,4,1,3
"12315",3,3,2,1,1,1,4,1,3
"12316",4,3,2,1,1,1,4,1,4
"12317",1,4,2,1,1,1,4,1,4
"12318",2,4,2,1,1,1,4,1,4
"12319",3,4,2,1,1,1,4,1,4
"12320",4,4,2,1,1,1,4,1,4
"12321",1,1,3,1,1,1,4,1,3
"12322",2,1,3,1,1,1,4,1,3
"12323",3,1,3,1,1,1,4,1,3
"12324",4,1,3,1,1,1,4,1,4
"12325",1,2,3,1,1,1,4,1,3
"12326",2,2,3,1,1,1,4,1,3
"12327",3,2,3,1,1,1,4,1,3
"12328",4,2,3,1,1,1,4,1,4
"12329",1,3,3,1,1,1,4,1,3
"12330",2,3,3,1,1,1,4,1,3
"12331",3,3,3,1,1,1,4,1,3
"12332",4,3,3,1,1,1,4,1,4
"12333",1,4,3,1,1,1,4,1,4
"12334",2,4,3,1,1,1,4,1,4
"12335",3,4,3,1,1,1,4,1,4
"12336",4,4,3,1,1,1,4,1,4
"12337",1,1,4,1,1,1,4,1,4
"12338",2,1,4,1,1,1,4,1,4
"12339",3,1,4,1,1,1,4,1,4
"12340",4,1,4,1,1,1,4,1,4
"12341",1,2,4,1,1,1,4,1,4
"12342",2,2,4,1,1,1,4,1,4
"12343",3,2,4,1,1,1,4,1,4
"12344",4,2,4,1,1,1,4,1,4
"12345",1,3,4,1,1,1,4,1,4
"12346",2,3,4,1,1,1,4,1,4
"12347",3,3,4,1,1,1,4,1,4
"12348",4,3,4,1,1,1,4,1,4
"12349",1,4,4,1,1,1,4,1,4
"12350",2,4,4,1,1,1,4,1,4
"12351",3,4,4,1,1,1,4,1,4
"12352",4,4,4,1,1,1,4,1,4
"12353",1,1,1,2,1,1,4,1,2
"12354",2,1,1,2,1,1,4,1,2
"12355",3,1,1,2,1,1,4,1,3
"12356",4,1,1,2,1,1,4,1,4
"12357",1,2,1,2,1,1,4,1,2
"12358",2,2,1,2,1,1,4,1,2
"12359",3,2,1,2,1,1,4,1,3
"12360",4,2,1,2,1,1,4,1,4
"12361",1,3,1,2,1,1,4,1,3
"12362",2,3,1,2,1,1,4,1,3
"12363",3,3,1,2,1,1,4,1,3
"12364",4,3,1,2,1,1,4,1,4
"12365",1,4,1,2,1,1,4,1,4
"12366",2,4,1,2,1,1,4,1,4
"12367",3,4,1,2,1,1,4,1,4
"12368",4,4,1,2,1,1,4,1,4
"12369",1,1,2,2,1,1,4,1,2
"12370",2,1,2,2,1,1,4,1,2
"12371",3,1,2,2,1,1,4,1,3
"12372",4,1,2,2,1,1,4,1,4
"12373",1,2,2,2,1,1,4,1,2
"12374",2,2,2,2,1,1,4,1,2
"12375",3,2,2,2,1,1,4,1,3
"12376",4,2,2,2,1,1,4,1,4
"12377",1,3,2,2,1,1,4,1,3
"12378",2,3,2,2,1,1,4,1,3
"12379",3,3,2,2,1,1,4,1,3
"12380",4,3,2,2,1,1,4,1,4
"12381",1,4,2,2,1,1,4,1,4
"12382",2,4,2,2,1,1,4,1,4
"12383",3,4,2,2,1,1,4,1,4
"12384",4,4,2,2,1,1,4,1,4
"12385",1,1,3,2,1,1,4,1,3
"12386",2,1,3,2,1,1,4,1,3
"12387",3,1,3,2,1,1,4,1,3
"12388",4,1,3,2,1,1,4,1,4
"12389",1,2,3,2,1,1,4,1,3
"12390",2,2,3,2,1,1,4,1,3
"12391",3,2,3,2,1,1,4,1,3
"12392",4,2,3,2,1,1,4,1,4
"12393",1,3,3,2,1,1,4,1,3
"12394",2,3,3,2,1,1,4,1,3
"12395",3,3,3,2,1,1,4,1,3
"12396",4,3,3,2,1,1,4,1,4
"12397",1,4,3,2,1,1,4,1,4
"12398",2,4,3,2,1,1,4,1,4
"12399",3,4,3,2,1,1,4,1,4
"12400",4,4,3,2,1,1,4,1,4
"12401",1,1,4,2,1,1,4,1,4
"12402",2,1,4,2,1,1,4,1,4
"12403",3,1,4,2,1,1,4,1,4
"12404",4,1,4,2,1,1,4,1,4
"12405",1,2,4,2,1,1,4,1,4
"12406",2,2,4,2,1,1,4,1,4
"12407",3,2,4,2,1,1,4,1,4
"12408",4,2,4,2,1,1,4,1,4
"12409",1,3,4,2,1,1,4,1,4
"12410",2,3,4,2,1,1,4,1,4
"12411",3,3,4,2,1,1,4,1,4
"12412",4,3,4,2,1,1,4,1,4
"12413",1,4,4,2,1,1,4,1,4
"12414",2,4,4,2,1,1,4,1,4
"12415",3,4,4,2,1,1,4,1,4
"12416",4,4,4,2,1,1,4,1,4
"12417",1,1,1,3,1,1,4,1,3
"12418",2,1,1,3,1,1,4,1,3
"12419",3,1,1,3,1,1,4,1,3
"12420",4,1,1,3,1,1,4,1,4
"12421",1,2,1,3,1,1,4,1,3
"12422",2,2,1,3,1,1,4,1,3
"12423",3,2,1,3,1,1,4,1,3
"12424",4,2,1,3,1,1,4,1,4
"12425",1,3,1,3,1,1,4,1,3
"12426",2,3,1,3,1,1,4,1,3
"12427",3,3,1,3,1,1,4,1,3
"12428",4,3,1,3,1,1,4,1,4
"12429",1,4,1,3,1,1,4,1,4
"12430",2,4,1,3,1,1,4,1,4
"12431",3,4,1,3,1,1,4,1,4
"12432",4,4,1,3,1,1,4,1,4
"12433",1,1,2,3,1,1,4,1,3
"12434",2,1,2,3,1,1,4,1,3
"12435",3,1,2,3,1,1,4,1,3
"12436",4,1,2,3,1,1,4,1,4
"12437",1,2,2,3,1,1,4,1,3
"12438",2,2,2,3,1,1,4,1,3
"12439",3,2,2,3,1,1,4,1,3
"12440",4,2,2,3,1,1,4,1,4
"12441",1,3,2,3,1,1,4,1,3
"12442",2,3,2,3,1,1,4,1,3
"12443",3,3,2,3,1,1,4,1,3
"12444",4,3,2,3,1,1,4,1,4
"12445",1,4,2,3,1,1,4,1,4
"12446",2,4,2,3,1,1,4,1,4
"12447",3,4,2,3,1,1,4,1,4
"12448",4,4,2,3,1,1,4,1,4
"12449",1,1,3,3,1,1,4,1,3
"12450",2,1,3,3,1,1,4,1,3
"12451",3,1,3,3,1,1,4,1,3
"12452",4,1,3,3,1,1,4,1,4
"12453",1,2,3,3,1,1,4,1,3
"12454",2,2,3,3,1,1,4,1,3
"12455",3,2,3,3,1,1,4,1,3
"12456",4,2,3,3,1,1,4,1,4
"12457",1,3,3,3,1,1,4,1,3
"12458",2,3,3,3,1,1,4,1,3
"12459",3,3,3,3,1,1,4,1,3
"12460",4,3,3,3,1,1,4,1,4
"12461",1,4,3,3,1,1,4,1,4
"12462",2,4,3,3,1,1,4,1,4
"12463",3,4,3,3,1,1,4,1,4
"12464",4,4,3,3,1,1,4,1,4
"12465",1,1,4,3,1,1,4,1,4
"12466",2,1,4,3,1,1,4,1,4
"12467",3,1,4,3,1,1,4,1,4
"12468",4,1,4,3,1,1,4,1,4
"12469",1,2,4,3,1,1,4,1,4
"12470",2,2,4,3,1,1,4,1,4
"12471",3,2,4,3,1,1,4,1,4
"12472",4,2,4,3,1,1,4,1,4
"12473",1,3,4,3,1,1,4,1,4
"12474",2,3,4,3,1,1,4,1,4
"12475",3,3,4,3,1,1,4,1,4
"12476",4,3,4,3,1,1,4,1,4
"12477",1,4,4,3,1,1,4,1,4
"12478",2,4,4,3,1,1,4,1,4
"12479",3,4,4,3,1,1,4,1,4
"12480",4,4,4,3,1,1,4,1,4
"12481",1,1,1,4,1,1,4,1,4
"12482",2,1,1,4,1,1,4,1,4
"12483",3,1,1,4,1,1,4,1,4
"12484",4,1,1,4,1,1,4,1,4
"12485",1,2,1,4,1,1,4,1,4
"12486",2,2,1,4,1,1,4,1,4
"12487",3,2,1,4,1,1,4,1,4
"12488",4,2,1,4,1,1,4,1,4
"12489",1,3,1,4,1,1,4,1,4
"12490",2,3,1,4,1,1,4,1,4
"12491",3,3,1,4,1,1,4,1,4
"12492",4,3,1,4,1,1,4,1,4
"12493",1,4,1,4,1,1,4,1,4
"12494",2,4,1,4,1,1,4,1,4
"12495",3,4,1,4,1,1,4,1,4
"12496",4,4,1,4,1,1,4,1,4
"12497",1,1,2,4,1,1,4,1,4
"12498",2,1,2,4,1,1,4,1,4
"12499",3,1,2,4,1,1,4,1,4
"12500",4,1,2,4,1,1,4,1,4
"12501",1,2,2,4,1,1,4,1,4
"12502",2,2,2,4,1,1,4,1,4
"12503",3,2,2,4,1,1,4,1,4
"12504",4,2,2,4,1,1,4,1,4
"12505",1,3,2,4,1,1,4,1,4
"12506",2,3,2,4,1,1,4,1,4
"12507",3,3,2,4,1,1,4,1,4
"12508",4,3,2,4,1,1,4,1,4
"12509",1,4,2,4,1,1,4,1,4
"12510",2,4,2,4,1,1,4,1,4
"12511",3,4,2,4,1,1,4,1,4
"12512",4,4,2,4,1,1,4,1,4
"12513",1,1,3,4,1,1,4,1,4
"12514",2,1,3,4,1,1,4,1,4
"12515",3,1,3,4,1,1,4,1,4
"12516",4,1,3,4,1,1,4,1,4
"12517",1,2,3,4,1,1,4,1,4
"12518",2,2,3,4,1,1,4,1,4
"12519",3,2,3,4,1,1,4,1,4
"12520",4,2,3,4,1,1,4,1,4
"12521",1,3,3,4,1,1,4,1,4
"12522",2,3,3,4,1,1,4,1,4
"12523",3,3,3,4,1,1,4,1,4
"12524",4,3,3,4,1,1,4,1,4
"12525",1,4,3,4,1,1,4,1,4
"12526",2,4,3,4,1,1,4,1,4
"12527",3,4,3,4,1,1,4,1,4
"12528",4,4,3,4,1,1,4,1,4
"12529",1,1,4,4,1,1,4,1,4
"12530",2,1,4,4,1,1,4,1,4
"12531",3,1,4,4,1,1,4,1,4
"12532",4,1,4,4,1,1,4,1,4
"12533",1,2,4,4,1,1,4,1,4
"12534",2,2,4,4,1,1,4,1,4
"12535",3,2,4,4,1,1,4,1,4
"12536",4,2,4,4,1,1,4,1,4
"12537",1,3,4,4,1,1,4,1,4
"12538",2,3,4,4,1,1,4,1,4
"12539",3,3,4,4,1,1,4,1,4
"12540",4,3,4,4,1,1,4,1,4
"12541",1,4,4,4,1,1,4,1,4
"12542",2,4,4,4,1,1,4,1,4
"12543",3,4,4,4,1,1,4,1,4
"12544",4,4,4,4,1,1,4,1,4
"12545",1,1,1,1,2,1,4,1,2
"12546",2,1,1,1,2,1,4,1,2
"12547",3,1,1,1,2,1,4,1,3
"12548",4,1,1,1,2,1,4,1,4
"12549",1,2,1,1,2,1,4,1,2
"12550",2,2,1,1,2,1,4,1,2
"12551",3,2,1,1,2,1,4,1,3
"12552",4,2,1,1,2,1,4,1,4
"12553",1,3,1,1,2,1,4,1,3
"12554",2,3,1,1,2,1,4,1,3
"12555",3,3,1,1,2,1,4,1,3
"12556",4,3,1,1,2,1,4,1,4
"12557",1,4,1,1,2,1,4,1,4
"12558",2,4,1,1,2,1,4,1,4
"12559",3,4,1,1,2,1,4,1,4
"12560",4,4,1,1,2,1,4,1,4
"12561",1,1,2,1,2,1,4,1,2
"12562",2,1,2,1,2,1,4,1,2
"12563",3,1,2,1,2,1,4,1,3
"12564",4,1,2,1,2,1,4,1,4
"12565",1,2,2,1,2,1,4,1,2
"12566",2,2,2,1,2,1,4,1,2
"12567",3,2,2,1,2,1,4,1,3
"12568",4,2,2,1,2,1,4,1,4
"12569",1,3,2,1,2,1,4,1,3
"12570",2,3,2,1,2,1,4,1,3
"12571",3,3,2,1,2,1,4,1,3
"12572",4,3,2,1,2,1,4,1,4
"12573",1,4,2,1,2,1,4,1,4
"12574",2,4,2,1,2,1,4,1,4
"12575",3,4,2,1,2,1,4,1,4
"12576",4,4,2,1,2,1,4,1,4
"12577",1,1,3,1,2,1,4,1,3
"12578",2,1,3,1,2,1,4,1,3
"12579",3,1,3,1,2,1,4,1,3
"12580",4,1,3,1,2,1,4,1,4
"12581",1,2,3,1,2,1,4,1,3
"12582",2,2,3,1,2,1,4,1,3
"12583",3,2,3,1,2,1,4,1,3
"12584",4,2,3,1,2,1,4,1,4
"12585",1,3,3,1,2,1,4,1,3
"12586",2,3,3,1,2,1,4,1,3
"12587",3,3,3,1,2,1,4,1,3
"12588",4,3,3,1,2,1,4,1,4
"12589",1,4,3,1,2,1,4,1,4
"12590",2,4,3,1,2,1,4,1,4
"12591",3,4,3,1,2,1,4,1,4
"12592",4,4,3,1,2,1,4,1,4
"12593",1,1,4,1,2,1,4,1,4
"12594",2,1,4,1,2,1,4,1,4
"12595",3,1,4,1,2,1,4,1,4
"12596",4,1,4,1,2,1,4,1,4
"12597",1,2,4,1,2,1,4,1,4
"12598",2,2,4,1,2,1,4,1,4
"12599",3,2,4,1,2,1,4,1,4
"12600",4,2,4,1,2,1,4,1,4
"12601",1,3,4,1,2,1,4,1,4
"12602",2,3,4,1,2,1,4,1,4
"12603",3,3,4,1,2,1,4,1,4
"12604",4,3,4,1,2,1,4,1,4
"12605",1,4,4,1,2,1,4,1,4
"12606",2,4,4,1,2,1,4,1,4
"12607",3,4,4,1,2,1,4,1,4
"12608",4,4,4,1,2,1,4,1,4
"12609",1,1,1,2,2,1,4,1,2
"12610",2,1,1,2,2,1,4,1,2
"12611",3,1,1,2,2,1,4,1,3
"12612",4,1,1,2,2,1,4,1,4
"12613",1,2,1,2,2,1,4,1,2
"12614",2,2,1,2,2,1,4,1,2
"12615",3,2,1,2,2,1,4,1,3
"12616",4,2,1,2,2,1,4,1,4
"12617",1,3,1,2,2,1,4,1,3
"12618",2,3,1,2,2,1,4,1,3
"12619",3,3,1,2,2,1,4,1,3
"12620",4,3,1,2,2,1,4,1,4
"12621",1,4,1,2,2,1,4,1,4
"12622",2,4,1,2,2,1,4,1,4
"12623",3,4,1,2,2,1,4,1,4
"12624",4,4,1,2,2,1,4,1,4
"12625",1,1,2,2,2,1,4,1,2
"12626",2,1,2,2,2,1,4,1,2
"12627",3,1,2,2,2,1,4,1,3
"12628",4,1,2,2,2,1,4,1,4
"12629",1,2,2,2,2,1,4,1,2
"12630",2,2,2,2,2,1,4,1,2
"12631",3,2,2,2,2,1,4,1,3
"12632",4,2,2,2,2,1,4,1,4
"12633",1,3,2,2,2,1,4,1,3
"12634",2,3,2,2,2,1,4,1,3
"12635",3,3,2,2,2,1,4,1,3
"12636",4,3,2,2,2,1,4,1,4
"12637",1,4,2,2,2,1,4,1,4
"12638",2,4,2,2,2,1,4,1,4
"12639",3,4,2,2,2,1,4,1,4
"12640",4,4,2,2,2,1,4,1,4
"12641",1,1,3,2,2,1,4,1,3
"12642",2,1,3,2,2,1,4,1,3
"12643",3,1,3,2,2,1,4,1,3
"12644",4,1,3,2,2,1,4,1,4
"12645",1,2,3,2,2,1,4,1,3
"12646",2,2,3,2,2,1,4,1,3
"12647",3,2,3,2,2,1,4,1,3
"12648",4,2,3,2,2,1,4,1,4
"12649",1,3,3,2,2,1,4,1,3
"12650",2,3,3,2,2,1,4,1,3
"12651",3,3,3,2,2,1,4,1,3
"12652",4,3,3,2,2,1,4,1,4
"12653",1,4,3,2,2,1,4,1,4
"12654",2,4,3,2,2,1,4,1,4
"12655",3,4,3,2,2,1,4,1,4
"12656",4,4,3,2,2,1,4,1,4
"12657",1,1,4,2,2,1,4,1,4
"12658",2,1,4,2,2,1,4,1,4
"12659",3,1,4,2,2,1,4,1,4
"12660",4,1,4,2,2,1,4,1,4
"12661",1,2,4,2,2,1,4,1,4
"12662",2,2,4,2,2,1,4,1,4
"12663",3,2,4,2,2,1,4,1,4
"12664",4,2,4,2,2,1,4,1,4
"12665",1,3,4,2,2,1,4,1,4
"12666",2,3,4,2,2,1,4,1,4
"12667",3,3,4,2,2,1,4,1,4
"12668",4,3,4,2,2,1,4,1,4
"12669",1,4,4,2,2,1,4,1,4
"12670",2,4,4,2,2,1,4,1,4
"12671",3,4,4,2,2,1,4,1,4
"12672",4,4,4,2,2,1,4,1,4
"12673",1,1,1,3,2,1,4,1,3
"12674",2,1,1,3,2,1,4,1,3
"12675",3,1,1,3,2,1,4,1,3
"12676",4,1,1,3,2,1,4,1,4
"12677",1,2,1,3,2,1,4,1,3
"12678",2,2,1,3,2,1,4,1,3
"12679",3,2,1,3,2,1,4,1,3
"12680",4,2,1,3,2,1,4,1,4
"12681",1,3,1,3,2,1,4,1,3
"12682",2,3,1,3,2,1,4,1,3
"12683",3,3,1,3,2,1,4,1,3
"12684",4,3,1,3,2,1,4,1,4
"12685",1,4,1,3,2,1,4,1,4
"12686",2,4,1,3,2,1,4,1,4
"12687",3,4,1,3,2,1,4,1,4
"12688",4,4,1,3,2,1,4,1,4
"12689",1,1,2,3,2,1,4,1,3
"12690",2,1,2,3,2,1,4,1,3
"12691",3,1,2,3,2,1,4,1,3
"12692",4,1,2,3,2,1,4,1,4
"12693",1,2,2,3,2,1,4,1,3
"12694",2,2,2,3,2,1,4,1,3
"12695",3,2,2,3,2,1,4,1,3
"12696",4,2,2,3,2,1,4,1,4
"12697",1,3,2,3,2,1,4,1,3
"12698",2,3,2,3,2,1,4,1,3
"12699",3,3,2,3,2,1,4,1,3
"12700",4,3,2,3,2,1,4,1,4
"12701",1,4,2,3,2,1,4,1,4
"12702",2,4,2,3,2,1,4,1,4
"12703",3,4,2,3,2,1,4,1,4
"12704",4,4,2,3,2,1,4,1,4
"12705",1,1,3,3,2,1,4,1,3
"12706",2,1,3,3,2,1,4,1,3
"12707",3,1,3,3,2,1,4,1,3
"12708",4,1,3,3,2,1,4,1,4
"12709",1,2,3,3,2,1,4,1,3
"12710",2,2,3,3,2,1,4,1,3
"12711",3,2,3,3,2,1,4,1,3
